user_id,age,income,gender,spending_score,visit_count,age_s,income_s,spending_score_s,visit_count_s,pca1,pca2,cluster,user_vec,pca_vec
U0235,48,7989.0,M,25.0,3,0.7116731312767942,1.1857842257989224,-0.8956251366452525,-0.05391712732436521,1.5257994738250735,-0.45202785536000856,4,"[0.711673, 1.185784, -0.895625, -0.053917]","[1.525799, -0.452028]"
U0236,47,8914.0,F,71.0,1,0.6296264248810375,1.649489012322104,0.6885829194374679,-1.2260285908975208,0.5312686734222576,-0.538251727766223,4,"[0.629626, 1.649489, 0.688583, -1.226029]","[0.531269, -0.538252]"
U0237,59,3460.0,M,52.0,5,1.6141869016301187,-1.084614669512958,0.03423611366417037,1.1181943362487905,0.37762724628185323,1.7783657856436828,0,"[1.614187, -1.084615, 0.034236, 1.118194]","[0.377627, 1.778366]"
U0238,52,5636.0,F,4.0,7,1.0398599568598212,0.0062195093783318335,-1.6188505535525812,2.290305799821946,2.11282259370441,1.1527243523235067,1,"[1.039860, 0.006220, -1.618851, 2.290306]","[2.112823, 1.152724]"
U0239,24,4724.0,M,59.0,1,-1.2574478222213683,-0.4509683450099294,0.27531125263328,-1.2260285908975208,-1.402727497103583,-1.1567338763778612,2,"[-1.257448, -0.450968, 0.275311, -1.226029]","[-1.402727, -1.156734]"
U0240,33,6809.0,M,72.0,1,-0.5190274646595574,0.5942473089369178,0.7230222250044835,-1.2260285908975208,-0.6574722106627617,-0.8156106146634361,2,"[-0.519027, 0.594247, 0.723022, -1.226029]","[-0.657472, -0.815611]"
U0241,43,6178.0,F,20.0,0,0.30143959929801034,0.27792544915732037,-1.0678216644803307,-1.8120843226840988,0.2577344339915075,-1.6910464705586101,4,"[0.301440, 0.277925, -1.067822, -1.812084]","[0.257734, -1.691046]"
U0242,19,7264.0,F,93.0,3,-1.6676813542001523,0.8223399336591314,1.4462476419118124,-0.05391712732436521,-0.996517681634988,-0.25138379961088214,2,"[-1.667681, 0.822340, 1.446248, -0.053917]","[-0.996518, -0.251384]"
U0243,18,8600.0,M,63.0,3,-1.7497280605959091,1.4920800361401807,0.41306847490134263,-0.05391712732436521,-0.05138407814220895,-0.9947987310289221,2,"[-1.749728, 1.492080, 0.413068, -0.053917]","[-0.051384, -0.994799]"
U0244,29,7997.0,F,54.0,6,-0.8472142902425845,1.189794645574258,0.10311472479820169,1.7042500680353683,0.9196678350157755,0.5056836038492525,1,"[-0.847214, 1.189795, 0.103115, 1.704250]","[0.919668, 0.505684]"
U0245,22,4048.0,M,74.0,3,-1.421541235012882,-0.7898488160257896,0.7919008361385149,-0.05391712732436521,-1.5637409038036243,-0.10320094521176972,2,"[-1.421541, -0.789849, 0.791901, -0.053917]","[-1.563741, -0.103201]"
U0246,54,6146.0,M,98.0,4,1.203953369651335,0.2618837700559779,1.6184441697468908,0.5321386044622126,0.0036672025835055946,1.7186370987971307,0,"[1.203953, 0.261884, 1.618444, 0.532139]","[0.003667, 1.718637]"
U0247,49,6780.0,M,57.0,3,0.793719837672551,0.5797095372513261,0.20643264149924867,-0.05391712732436521,0.5841790418338769,0.3129353001643476,4,"[0.793720, 0.579710, 0.206433, -0.053917]","[0.584179, 0.312935]"
U0248,26,2716.0,F,90.0,3,-1.0933544094298548,-1.4575837086191712,1.3429297252107655,-0.05391712732436521,-2.14177893819587,0.5007166113603948,2,"[-1.093354, -1.457584, 1.342930, -0.053917]","[-2.141779, 0.500717]"
U0249,58,7565.0,M,41.0,3,1.532140195234362,0.9732319777061343,-0.3445962475730019,-0.05391712732436521,1.4511643732164774,0.27788846736902656,4,"[1.532140, 0.973232, -0.344596, -0.053917]","[1.451164, 0.277888]"
U0250,52,6544.0,M,3.0,1,1.0398599568598212,0.4614021538789252,-1.653289859119597,-1.2260285908975208,1.211210186140717,-1.306082157003224,4,"[1.039860, 0.461402, -1.653290, -1.226029]","[1.211210, -1.306082]"
U0251,36,6976.0,F,6.0,1,-0.2728873454722871,0.677964821747049,-1.5499719424185499,-1.2260285908975208,0.7231841771279685,-1.9231046192553936,3,"[-0.272887, 0.677965, -1.549972, -1.226029]","[0.723184, -1.923105]"
U0252,33,6583.0,F,5.0,5,-0.5190274646595574,0.4809529502836864,-1.5844112479855657,1.1181943362487905,1.3158549641224915,-0.45572098980801845,1,"[-0.519027, 0.480953, -1.584411, 1.118194]","[1.315855, -0.455721]"
U0253,20,3823.0,F,5.0,3,-1.5856346478043954,-0.902641872207104,-1.5844112479855657,-0.05391712732436521,-0.4308277225042591,-1.4133453235004962,3,"[-1.585635, -0.902642, -1.584411, -0.053917]","[-0.430828, -1.413345]"
U0254,37,4081.0,F,54.0,3,-0.19084063907653032,-0.7733058344525302,0.10311472479820169,-0.05391712732436521,-0.6487178008296492,0.11010515494219635,0,"[-0.190841, -0.773306, 0.103115, -0.053917]","[-0.648718, 0.110105]"
U0255,41,5419.0,M,47.0,2,0.1373461865064968,-0.10256312702764699,-0.13796041417090793,-0.639972859110943,-0.1516496607792649,-0.4087890811847302,4,"[0.137346, -0.102563, -0.137960, -0.639973]","[-0.151650, -0.408789]"
U0256,50,8238.0,M,87.0,0,0.8757665440683078,1.3106085413062436,1.2396118085097185,-1.8120843226840988,-0.07483831936957608,-0.43928857166706187,4,"[0.875767, 1.310609, 1.239612, -1.812084]","[-0.074838, -0.439289]"
U0257,41,3574.0,M,49.0,4,0.1373461865064968,-1.0274661877144253,-0.06908180303687661,0.5321386044622126,-0.3737443617318345,0.6227174445951537,0,"[0.137346, -1.027466, -0.069082, 0.532139]","[-0.373744, 0.622717]"
U0258,28,8297.0,M,9.0,4,-0.9292609966383413,1.3401853871493439,-1.446654025717503,0.5321386044622126,1.4086121300755075,-1.1674209834800693,3,"[-0.929261, 1.340185, -1.446654, 0.532139]","[1.408612, -1.167421]"
U0259,25,2249.0,F,99.0,3,-1.1754011158256117,-1.6916919630043883,1.6528834753139063,-0.05391712732436521,-2.492765785386525,0.6810808885035068,2,"[-1.175401, -1.691692, 1.652883, -0.053917]","[-2.492766, 0.681081]"
U0260,53,2673.0,M,20.0,4,1.121906663255578,-1.4791397149116001,-1.0678216644803307,0.5321386044622126,0.3029451021350182,0.6652899190009655,0,"[1.121907, -1.479140, -1.067822, 0.532139]","[0.302945, 0.665290]"
U0261,55,6533.0,M,61.0,2,1.2860000760470918,0.4558878266878387,0.3441898637673113,-0.639972859110943,0.4437056602831032,0.2588822477206036,4,"[1.286000, 0.455888, 0.344190, -0.639973]","[0.443706, 0.258882]"
U0262,57,4165.0,F,35.0,4,1.4500934888386052,-0.7311964268115061,-0.5512320809750958,0.5321386044622126,0.6439032134347654,0.918647694368422,0,"[1.450093, -0.731196, -0.551232, 0.532139]","[0.643903, 0.918648]"
U0263,37,2770.0,M,50.0,2,-0.19084063907653032,-1.4305133751356556,-0.03464249746986094,-0.639972859110943,-1.1944026596707105,-0.1975610511802533,0,"[-0.190841, -1.430513, -0.034642, -0.639973]","[-1.194403, -0.197561]"
U0264,52,5962.0,M,82.0,1,1.0398599568598212,0.16964411522325853,1.0674152806746402,-1.2260285908975208,-0.43524349348008357,0.20387445060577472,4,"[1.039860, 0.169644, 1.067415, -1.226029]","[-0.435243, 0.203874]"
U0265,42,6363.0,M,62.0,3,0.21939289290225358,0.3706664064619567,0.37862916933432694,-0.05391712732436521,0.10923990850875501,0.18158263791226706,4,"[0.219393, 0.370666, 0.378629, -0.053917]","[0.109240, 0.181583]"
U0266,52,3984.0,M,17.0,5,1.0398599568598212,-0.8219321742284746,-1.1711395811813776,1.1181943362487905,0.9424299671336815,0.8064230432335735,1,"[1.039860, -0.821932, -1.171140, 1.118194]","[0.942430, 0.806423]"
U0267,42,3077.0,M,88.0,4,0.21939289290225358,-1.276613516257151,1.274051114076734,0.5321386044622126,-1.2177695226758232,1.431621404752036,0,"[0.219393, -1.276614, 1.274051, 0.532139]","[-1.217770, 1.431621]"
U0268,46,2235.0,M,3.0,2,0.5475797184852806,-1.6987101976112255,-1.653289859119597,-0.639972859110943,-0.17508078653124579,-0.6429173944874692,3,"[0.547580, -1.698710, -1.653290, -0.639973]","[-0.175081, -0.642917]"
U0269,35,2388.0,F,32.0,5,-0.35493405186804383,-1.6220109194079317,-0.6545499976761429,1.1181943362487905,-0.44982340337476345,0.6081944148966099,0,"[-0.354934, -1.622011, -0.654550, 1.118194]","[-0.449823, 0.608194]"
U0270,35,5037.0,F,99.0,4,-0.35493405186804383,-0.294060671299923,1.6528834753139063,0.5321386044622126,-1.045693833458173,1.1300347323508544,2,"[-0.354934, -0.294061, 1.652883, 0.532139]","[-1.045694, 1.130035]"
U0271,19,6858.0,M,13.0,6,-1.6676813542001523,0.6188111300608484,-1.3088968034494404,1.7042500680353683,0.9582007392728933,-0.49646855012880925,3,"[-1.667681, 0.618811, -1.308897, 1.704250]","[0.958201, -0.496469]"
U0272,52,3848.0,M,89.0,1,1.0398599568598212,-0.8901093104091803,1.3084904196437497,-1.2260285908975208,-1.2387901164786965,0.5803639309170123,0,"[1.039860, -0.890109, 1.308490, -1.226029]","[-1.238790, 0.580364]"
U0273,33,8544.0,F,73.0,1,-0.5190274646595574,1.4640070977128314,0.7574615305714992,-1.2260285908975208,-0.12271538574084903,-1.0015297479736773,4,"[-0.519027, 1.464007, 0.757462, -1.226029]","[-0.122715, -1.001530]"
U0274,58,6719.0,M,68.0,7,1.532140195234362,0.549130086464392,0.5852650027364209,2.290305799821946,1.4885405661600009,2.425903161685225,1,"[1.532140, 0.549130, 0.585265, 2.290306]","[1.488541, 2.425903]"
U0275,53,4814.0,M,14.0,1,1.121906663255578,-0.4058511225374036,-1.2744574978824246,-1.2260285908975208,0.4917877198061988,-0.8629860407200832,4,"[1.121907, -0.405851, -1.274457, -1.226029]","[0.491788, -0.862986]"
U0276,50,5374.0,M,98.0,5,0.8757665440683078,-0.12512173826390988,1.6184441697468908,1.1181943362487905,-0.1834734411430465,2.0432022756852346,0,"[0.875767, -0.125122, 1.618444, 1.118194]","[-0.183473, 2.043202]"
U0277,21,5278.0,F,11.0,3,-1.5035879414086388,-0.17324677556793736,-1.3777754145834717,-0.05391712732436521,-0.042172012180317596,-1.4362753713630783,3,"[-1.503588, -0.173247, -1.377775, -0.053917]","[-0.042172, -1.436275]"
U0278,50,3252.0,M,56.0,4,0.8757665440683078,-1.1888855836716843,0.171993335932233,0.5321386044622126,-0.2850701599786455,1.1376049571771374,0,"[0.875767, -1.188886, 0.171993, 0.532139]","[-0.285070, 1.137605]"
U0279,31,8966.04,F,67.0,3,-0.683120877451071,1.6755767929606626,0.5508256971694052,-0.05391712732436521,0.4547412086495977,-0.4603838871425242,2,"[-0.683121, 1.675577, 0.550826, -0.053917]","[0.454741, -0.460384]"
U0280,38,5981.0,M,92.0,1,-0.10879393268077353,0.17916886218968064,1.4118083363447966,-1.2260285908975208,-1.113121039811472,-0.15920738499319928,2,"[-0.108794, 0.179169, 1.411808, -1.226029]","[-1.113121, -0.159207]"
U0281,37,6673.0,F,29.0,1,-0.19084063907653032,0.5260701727562122,-0.7578679143771898,-1.2260285908975208,0.23689288401401054,-1.4289728275935003,4,"[-0.190841, 0.526070, -0.757868, -1.226029]","[0.236893, -1.428973]"
U0282,25,4122.0,F,9.0,3,-1.1754011158256117,-0.7527524331039351,-1.446654025717503,-0.05391712732436521,-0.2312319311177897,-1.1815047486692816,3,"[-1.175401, -0.752752, -1.446654, -0.053917]","[-0.231232, -1.181505]"
U0283,24,6530.0,M,67.0,1,-1.2574478222213683,0.4543839192720879,0.5508256971694052,-1.2260285908975208,-0.9747745356296399,-1.2232827283711978,2,"[-1.257448, 0.454384, 0.550826, -1.226029]","[-0.974775, -1.223283]"
U0284,20,4150.0,F,25.0,4,-1.5856346478043954,-0.7387159638902604,-0.8956251366452525,0.5321386044622126,-0.4947883013078778,-0.697943943297006,3,"[-1.585635, -0.738716, -0.895625, 0.532139]","[-0.494788, -0.697944]"
U0285,34,6859.0,M,98.0,0,-0.4369807582638006,0.6193124325327655,1.6184441697468908,-1.8120843226840988,-1.2882837061736798,-0.6972305299571895,2,"[-0.436981, 0.619312, 1.618444, -1.812084]","[-1.288284, -0.697231]"
U0286,50,8881.0,F,76.0,3,0.8757665440683078,1.6329460307488446,0.8607794472725462,-0.05391712732436521,0.9384322317513581,0.4511913159582598,4,"[0.875767, 1.632946, 0.860779, -0.053917]","[0.938432, 0.451191]"
U0287,29,8949.0,M,42.0,5,-0.8472142902425845,1.6670345988391972,-0.3101569420059862,1.1181943362487905,1.2435340369486283,-0.21425206639333447,1,"[-0.847214, 1.667035, -0.310157, 1.118194]","[1.243534, -0.214252]"
U0288,39,3329.0,M,9.0,2,-0.026747226285016752,-1.1502852933340788,-1.446654025717503,-0.639972859110943,-0.18669118561607692,-0.9338300593519736,3,"[-0.026747, -1.150285, -1.446654, -0.639973]","[-0.186691, -0.933830]"
U0289,39,8241.0,F,79.0,3,-0.026747226285016752,1.3121124487219946,0.9640973639735931,-0.05391712732436521,0.28679184392829005,0.1543556097419125,4,"[-0.026747, 1.312112, 0.964097, -0.053917]","[0.286792, 0.154356]"
U0290,47,8941.0,M,40.0,3,0.6296264248810375,1.6630241790638618,-0.3790355531400175,-0.05391712732436521,1.5163448113513247,-0.3291652347565828,4,"[0.629626, 1.663024, -0.379036, -0.053917]","[1.516345, -0.329165]"
U0291,55,3358.0,M,25.0,1,1.2860000760470918,-1.1357475216484871,-0.8956251366452525,-1.2260285908975208,-0.10461887457206062,-0.4133248921262689,0,"[1.286000, -1.135748, -0.895625, -1.226029]","[-0.104619, -0.413325]"
U0292,55,4482.0,F,5.0,3,1.2860000760470918,-0.572283543213832,-1.5844112479855657,-0.05391712732436521,1.026851555439935,-0.13261653074206853,1,"[1.286000, -0.572284, -1.584411, -0.053917]","[1.026852, -0.132617]"
U0293,25,6542.0,M,11.0,4,-1.1754011158256117,0.46039954893509133,-1.3777754145834717,0.5321386044622126,0.7050697565899249,-1.0408326842536038,3,"[-1.175401, 0.460400, -1.377775, 0.532139]","[0.705070, -1.040833]"
U0294,44,4017.0,M,59.0,2,0.3834863056937671,-0.8053891926552151,0.27531125263328,-0.639972859110943,-0.7136849747194028,0.09157198656234104,0,"[0.383486, -0.805389, 0.275311, -0.639973]","[-0.713685, 0.091572]"
U0295,44,3331.0,F,98.0,0,0.3834863056937671,-1.149282688390245,1.6184441697468908,-1.8120843226840988,-2.0568360240771977,0.10600475392596884,0,"[0.383486, -1.149283, 1.618444, -1.812084]","[-2.056836, 0.106005]"
U0296,51,6344.0,F,88.0,5,0.9578132504640645,0.3611416594955346,1.274051114076734,1.1181943362487905,0.3463997371322589,1.7854011742554226,1,"[0.957813, 0.361142, 1.274051, 1.118194]","[0.346400, 1.785401]"
U0297,38,6261.0,M,79.0,4,-0.10879393268077353,0.3195335543264275,0.9640973639735931,0.5321386044622126,-0.17861825573168652,0.7374955055110064,2,"[-0.108794, 0.319534, 0.964097, 0.532139]","[-0.178618, 0.737496]"
U0298,47,3358.0,M,38.0,3,0.6296264248810375,-1.1357475216484871,-0.44791416427404884,-0.05391712732436521,-0.22695256889547988,0.29131965313393404,0,"[0.629626, -1.135748, -0.447914, -0.053917]","[-0.226953, 0.291320]"
U0299,50,7115.0,F,72.0,3,0.8757665440683078,0.7476458653435054,0.7230222250044835,-0.05391712732436521,0.44926627664724456,0.5860189999558933,4,"[0.875767, 0.747646, 0.723022, -0.053917]","[0.449266, 0.586019]"
U0300,45,6637.0,F,5.0,3,0.4655330120895239,0.5080232837672018,-1.5844112479855657,-0.05391712732436521,1.3575879425136894,-0.7742844644104813,1,"[0.465533, 0.508023, -1.584411, -0.053917]","[1.357588, -0.774284]"
U0301,50,6854.0,M,48.0,4,0.8757665440683078,0.6168059201731807,-0.10352110860389227,0.5321386044622126,1.0114550678608574,0.567769082323173,1,"[0.875767, 0.616806, -0.103521, 0.532139]","[1.011455, 0.567769]"
U0302,22,5177.0,F,90.0,3,-1.421541235012882,-0.22387832523154963,1.3429297252107655,-0.05391712732436521,-1.499602611045325,0.055887607599236465,2,"[-1.421541, -0.223878, 1.342930, -0.053917]","[-1.499603, 0.055888]"
U0303,36,4128.0,M,18.0,4,-0.2728873454722871,-0.7497446182724333,-1.136700275614362,0.5321386044622126,0.19794463350794259,-0.20215392382599848,3,"[-0.272887, -0.749745, -1.136700, 0.532139]","[0.197945, -0.202154]"
U0304,21,4180.0,M,70.0,2,-1.5035879414086388,-0.7236768897327518,0.6541436138704523,-0.639972859110943,-1.684932564510118,-0.6194796274312865,2,"[-1.503588, -0.723677, 0.654144, -0.639973]","[-1.684933, -0.619480]"
U0305,52,6892.0,M,37.0,2,1.0398599568598212,0.6358554141060249,-0.48235346984106453,-0.639972859110943,0.8950579564568902,-0.3377015766014785,4,"[1.039860, 0.635855, -0.482353, -0.639973]","[0.895058, -0.337702]"
U0306,34,2137.0,M,60.0,2,-0.4369807582638006,-1.747837839859087,0.3097505582002956,-0.639972859110943,-1.6881028485851601,-0.05703211556628946,0,"[-0.436981, -1.747838, 0.309751, -0.639973]","[-1.688103, -0.057032]"
U0307,45,8327.0,M,48.0,3,0.4655330120895239,1.3552244613068525,-0.10352110860389227,-0.05391712732436521,1.1013312710734813,-0.18855713053950887,4,"[0.465533, 1.355224, -0.103521, -0.053917]","[1.101331, -0.188557]"
U0308,47,5472.0,F,77.0,4,0.6296264248810375,-0.07599409601604847,0.8952187528395619,0.5321386044622126,-0.07243084593102254,1.1431190044452728,0,"[0.629626, -0.075994, 0.895219, 0.532139]","[-0.072431, 1.143119]"
U0309,46,7449.0,F,28.0,5,0.5475797184852806,0.9150808909637678,-0.7923072199442055,1.1181943362487905,1.6300571516516829,0.3665438589956863,1,"[0.547580, 0.915081, -0.792307, 1.118194]","[1.630057, 0.366544]"
U0310,23,4832.0,F,69.0,6,-1.3394945286171251,-0.3968276780428984,0.6197043083034366,1.7042500680353683,-0.580816924303621,0.9189734380194158,2,"[-1.339495, -0.396828, 0.619704, 1.704250]","[-0.580817, 0.918973]"
U0311,52,5579.0,F,77.0,2,1.0398599568598212,-0.02235473152093449,0.8952187528395619,-0.639972859110943,-0.2633055483163253,0.5466634884654252,4,"[1.039860, -0.022355, 0.895219, -0.639973]","[-0.263306, 0.546663]"
U0312,58,7971.0,M,81.0,2,1.532140195234362,1.1767607813044172,1.0329759751076244,-0.639972859110943,0.6393404764097528,0.5710188333781644,4,"[1.532140, 1.176761, 1.032976, -0.639973]","[0.639340, 0.571019]"
U0313,54,5031.0,M,40.0,2,1.203953369651335,-0.2970684861314248,-0.3790355531400175,-0.639972859110943,0.3174428427696536,0.013646182433699682,4,"[1.203953, -0.297068, -0.379036, -0.639973]","[0.317443, 0.013646]"
U0314,41,6164.0,M,45.0,5,0.1373461865064968,0.27090721455048306,-0.20683902530493925,1.1181943362487905,0.7277181595317297,0.633906082162877,1,"[0.137346, 0.270907, -0.206839, 1.118194]","[0.727718, 0.633906]"
U0315,46,4593.0,M,96.0,6,0.5475797184852806,-0.5166389688310502,1.5495655586128594,1.7042500680353683,-0.33649995860139825,2.3323336149744223,0,"[0.547580, -0.516639, 1.549566, 1.704250]","[-0.336500, 2.332334]"
U0316,48,8196.0,F,62.0,5,0.7116731312767942,1.2895538374857316,0.37862916933432694,1.1181943362487905,1.3108170176269085,0.9766361270303106,1,"[0.711673, 1.289554, 0.378629, 1.118194]","[1.310817, 0.976636]"
U0317,52,7569.0,M,93.0,0,1.0398599568598212,0.9752371875938021,1.4462476419118124,-1.8120843226840988,-0.32782995786852615,-0.1734696791235876,4,"[1.039860, 0.975237, 1.446248, -1.812084]","[-0.327830, -0.173470]"
U0318,50,6300.0,M,58.0,0,0.8757665440683078,0.33908435073118864,0.24087194706626433,-1.8120843226840988,-0.15655078270848816,-0.7403822135642752,4,"[0.875767, 0.339084, 0.240872, -1.812084]","[-0.156551, -0.740382]"
U0319,38,8269.0,F,67.0,2,-0.10879393268077353,1.3261489179356691,0.5508256971694052,-0.639972859110943,0.2803731607662492,-0.49565654391143243,4,"[-0.108794, 1.326149, 0.550826, -0.639973]","[0.280373, -0.495657]"
U0320,49,5818.0,F,56.0,0,0.793719837672551,0.09745655926721729,0.171993335932233,-1.8120843226840988,-0.30890873395745116,-0.7589638200414296,4,"[0.793720, 0.097457, 0.171993, -1.812084]","[-0.308909, -0.758964]"
U0321,40,6138.0,F,40.0,5,0.055299480110740026,0.2578733502806423,-0.3790355531400175,1.1181943362487905,0.7762434002521279,0.5069254520434857,1,"[0.055299, 0.257873, -0.379036, 1.118194]","[0.776243, 0.506925]"
U0322,50,5823.0,F,98.0,4,0.8757665440683078,0.09996307162680206,1.6184441697468908,0.5321386044622126,-0.24190559730896624,1.6014144337088432,0,"[0.875767, 0.099963, 1.618444, 0.532139]","[-0.241906, 1.601414]"
U0323,20,6042.0,M,40.0,4,-1.5856346478043954,0.20974831297661478,-0.3790355531400175,0.5321386044622126,-0.16885607220947416,-0.6468876343326666,3,"[-1.585635, 0.209748, -0.379036, 0.532139]","[-0.168856, -0.646888]"
U0324,35,3906.0,M,91.0,0,-0.35493405186804383,-0.8610337670379969,1.377369030777781,-1.8120843226840988,-2.0648347484087335,-0.43865445538167464,2,"[-0.354934, -0.861034, 1.377369, -1.812084]","[-2.064835, -0.438654]"
U0325,42,8254.0,F,77.0,3,0.21939289290225358,1.318629380856915,0.8952187528395619,-0.05391712732436521,0.4348532622023299,0.2327566215672218,4,"[0.219393, 1.318629, 0.895219, -0.053917]","[0.434853, 0.232757]"
U0326,59,2760.0,M,33.0,3,1.6141869016301187,-1.435526399854825,-0.6201106921091272,-0.05391712732436521,0.10254808369455644,0.7361516140567672,0,"[1.614187, -1.435526, -0.620111, -0.053917]","[0.102548, 0.736152]"
U0327,48,8966.04,M,6.0,4,0.7116731312767942,1.6755767929606626,-1.5499719424185499,0.5321386044622126,2.3903087589536263,-0.5247314724259055,1,"[0.711673, 1.675577, -1.549972, 0.532139]","[2.390309, -0.524731]"
U0328,20,8238.0,M,88.0,1,-1.5856346478043954,1.3106085413062436,1.274051114076734,-1.2260285908975208,-0.961043439887499,-1.1963271370473052,2,"[-1.585635, 1.310609, 1.274051, -1.226029]","[-0.961043, -1.196327]"
U0329,57,8090.0,F,19.0,1,1.4500934888386052,1.2364157754625347,-1.1022609700473465,-1.2260285908975208,1.5865395778785858,-1.0020244624825105,4,"[1.450093, 1.236416, -1.102261, -1.226029]","[1.586540, -1.002024]"
U0330,41,5445.0,M,80.0,4,0.1373461865064968,-0.0895292627578062,0.9985366695406088,0.5321386044622126,-0.3503805554281018,0.9681882005780429,0,"[0.137346, -0.089529, 0.998537, 0.532139]","[-0.350381, 0.968188]"
U0331,49,8031.0,F,40.0,3,0.793719837672551,1.2068389296194344,-0.3790355531400175,-0.05391712732436521,1.297456215023641,-0.14446547121819298,4,"[0.793720, 1.206839, -0.379036, -0.053917]","[1.297456, -0.144465]"
U0332,39,2899.0,M,92.0,6,-0.026747226285016752,-1.3658453562583688,1.4118083363447966,1.7042500680353683,-1.0522149617902676,2.1870334384729815,0,"[-0.026747, -1.365845, 1.411808, 1.704250]","[-1.052215, 2.187033]"
U0333,40,6455.0,M,97.0,2,0.055299480110740026,0.41678623387831637,1.584004864179875,-0.639972859110943,-0.781538875201431,0.34281478715995334,2,"[0.055299, 0.416786, 1.584005, -0.639973]","[-0.781539, 0.342815]"
U0334,19,4947.0,M,59.0,2,-1.6676813542001523,-0.33917789377244884,0.27531125263328,-0.639972859110943,-1.3082311240588118,-0.9880629141911899,2,"[-1.667681, -0.339178, 0.275311, -0.639973]","[-1.308231, -0.988063]"
U0335,44,3719.0,F,59.0,3,0.3834863056937671,-0.9547773292864672,0.27531125263328,-0.05391712732436521,-0.6071026324243541,0.5155909502558291,0,"[0.383486, -0.954777, 0.275311, -0.053917]","[-0.607103, 0.515591]"
U0336,59,2280.0,M,48.0,5,1.6141869016301187,-1.6761515863749625,-0.10352110860389227,1.1181943362487905,0.07532227840734018,1.8442361009407764,0,"[1.614187, -1.676152, -0.103521, 1.118194]","[0.075322, 1.844236]"
U0337,19,5266.0,F,41.0,5,-1.6676813542001523,-0.1792624052309408,-0.3445962475730019,1.1181943362487905,-0.26883218691156174,-0.18718161115711338,3,"[-1.667681, -0.179262, -0.344596, 1.118194]","[-0.268832, -0.187182]"
U0338,43,3887.0,F,13.0,3,0.30143959929801034,-0.8705585140044191,-1.3088968034494404,-0.05391712732436521,0.2614565375218073,-0.3823232210392219,3,"[0.301440, -0.870559, -1.308897, -0.053917]","[0.261457, -0.382323]"
U0339,34,5266.0,F,45.0,4,-0.4369807582638006,-0.1792624052309408,-0.20683902530493925,0.5321386044622126,-0.009747244170828192,0.07897076567045806,3,"[-0.436981, -0.179262, -0.206839, 0.532139]","[-0.009747, 0.078971]"
U0340,57,2666.0,M,89.0,6,1.4500934888386052,-1.4826488322150189,1.3084904196437497,1.7042500680353683,-0.42944472515020804,2.858254432371223,0,"[1.450093, -1.482649, 1.308490, 1.704250]","[-0.429445, 2.858254]"
U0341,50,6188.0,M,53.0,1,0.8757665440683078,0.2829384738764899,0.06867541923118603,-1.2260285908975208,0.10180239716383985,-0.42948301686135876,4,"[0.875767, 0.282938, 0.068675, -1.226029]","[0.101802, -0.429483]"
U0342,26,2671.0,M,42.0,4,-1.0933544094298548,-1.480142319855434,-0.3101569420059862,0.5321386044622126,-1.0669050005993612,0.019134042781335223,3,"[-1.093354, -1.480142, -0.310157, 0.532139]","[-1.066905, 0.019134]"
U0343,56,3969.0,M,99.0,2,1.3680467824428484,-0.829451711307229,1.6528834753139063,-0.639972859110943,-1.0409429599859168,1.2927733384719915,0,"[1.368047, -0.829452, 1.652883, -0.639973]","[-1.040943, 1.292773]"
U0344,46,6156.0,F,63.0,1,0.5475797184852806,0.26689679477514744,0.41306847490134263,-1.2260285908975208,-0.23589768448178208,-0.3984844678464173,4,"[0.547580, 0.266897, 0.413068, -1.226029]","[-0.235898, -0.398484]"
U0345,59,8777.0,F,27.0,6,1.6141869016301187,1.5808105736694813,-0.8267465255112211,1.7042500680353683,2.7369950480856153,1.0854799888518412,1,"[1.614187, 1.580811, -0.826747, 1.704250]","[2.736995, 1.085480]"
U0346,43,5122.0,F,38.0,4,0.30143959929801034,-0.25144996118698204,-0.44791416427404884,0.5321386044622126,0.3945748140234743,0.3174618146217506,1,"[0.301440, -0.251450, -0.447914, 0.532139]","[0.394575, 0.317462]"
U0347,52,7124.0,M,60.0,2,1.0398599568598212,0.752157587590758,0.3097505582002956,-0.639972859110943,0.5437209938930676,0.05466635804199948,4,"[1.039860, 0.752158, 0.309751, -0.639973]","[0.543721, 0.054666]"
U0348,42,7585.0,F,7.0,3,0.21939289290225358,0.9832580271444733,-1.5155326368515343,-0.05391712732436521,1.515965788280001,-0.9657708539170509,1,"[0.219393, 0.983258, -1.515533, -0.053917]","[1.515966, -0.965771]"
U0349,41,6699.0,M,5.0,7,0.1373461865064968,0.5391040370260529,-1.5844112479855657,2.290305799821946,2.0412110252162248,0.6189957381749259,1,"[0.137346, 0.539104, -1.584411, 2.290306]","[2.041211, 0.618996]"
U0350,30,6777.0,F,45.0,2,-0.7651675838468277,0.5782056298355753,-0.20683902530493925,-0.639972859110943,-0.0737169774755043,-1.0319710937864917,3,"[-0.765168, 0.578206, -0.206839, -0.639973]","[-0.073717, -1.031971]"
U0351,24,5900.0,M,58.0,2,-1.2574478222213683,0.13856336196440744,0.24087194706626433,-0.639972859110943,-0.8076308056352458,-0.9244138615584864,2,"[-1.257448, 0.138563, 0.240872, -0.639973]","[-0.807631, -0.924414]"
